t_unix,bottle_x,bottle_y,bottle_z,t_proc
6110.633508305,,,,1.0581419419995655
6111.439468297,,,,0.8057440009997663
6112.233042701,,,,0.7934278169996105
6113.02813045,,,,0.7949698660004287
6113.832829736,,,,0.80458740100039
6114.630221652,,,,0.7972799569997733
6115.42313327,,,,0.7928002509997896
6116.21872589,,,,0.7954803650000031
6117.013186612,,,,0.7943437639996773
6117.807068191,,,,0.7937725829997362
6118.602415375,,,,0.793234615000074
6119.393097779,,,,0.7905734249998204
6120.187548749,,,,0.7943402860000788
6120.983335113,,,,0.7956794410001748
6121.776714541,,,,0.7932685779996973
6122.575136644,,,,0.7983052159997897
6123.371805816,,,,0.7965558779997082
6124.17537362,,,,0.8019139660000292
6124.967660034,,,,0.7921730090001802
6125.757835876,,,,0.7900648069999079
6126.549815736,,,,0.7918696219994672
6127.34164193,,,,0.791717270000845
6128.137926988,,,,0.7961690599995563
6128.931931219,,,,0.7938963810001951
6129.723442128,,,,0.7913313939998261
6130.524106516,,,,0.8005518910003957
6131.325083432,,,,0.8008639560002848
6132.128686508,,,,0.8034898930000054
6132.931741815,,,,0.8029457160000675
6133.735600621,,,,0.8037313450004149
6134.54091108,,,,0.8051979239999127
6135.341883125,,,,0.799120712000331
6136.144441276,,,,0.802448579999691
6136.947101348,,,,0.802547778999724
6137.748487148,,,,0.8012745240002914
6138.550331991,,,,0.8017329760004941
6139.357303653,,,,0.80684736800049
6140.165362321,,,,0.8079438000004302
6140.968868616,,,,0.8033792790001826
6141.77372577,,,,0.8047420820003026
6142.576382281,,,,0.8025415880001674
6143.381538332,,,,0.8050433309999789
6144.198813772,,,,0.817163535999498
6145.005776625,,,,0.8068398920004256
6145.81043506,,,,0.804544382000131
6146.617661217,,,,0.8055656179994912
6147.421428055,,,,0.8036544890001096
6148.225523843,,,,0.8039833090006141
6149.031488772,,,,0.8058541720001813
6149.832670243,,,,0.8010696580004151
6150.635116594,,,,0.8023274819997823
6151.440259108,,,,0.8050345350002317
6152.247712106,,,,0.8073376109996389
6153.049510735,,,,0.8016735020000851
6153.850485805,,,,0.8008617579998827
6154.652080287,,,,0.8014815030001046
6155.453849115,,,,0.801653849000104
6156.25812046,,,,0.8041554960000212
6157.060923904,,,,0.802691373000016
6157.864921303,,,,0.8038820310002848
6158.683380339,,,,0.8183348160000605
6159.492904117,,,,0.8093949470003281
6160.304609678,,,,0.8115936759995748
6161.114360774,,,,0.8096363020003992
6161.915784749,,,,0.8013050890003797
6162.718722152,,,,0.8028256279994821
6163.522919195,,,,0.8040853040001821
6164.334853607,,,,0.8118245819996446
6165.141809451,,,,0.8068343650002134
6165.946551118,,,,0.804630707000797
