t_unix,bottle_x,bottle_y,bottle_z,t_proc
,4.411256105028778,6.189161932484807,33.5607849602381,1.1458539940000492
,4.411256105028778,6.189161932484807,33.5607849602381,0.8665800839999065
,4.37322803515784,6.1358070882392495,33.271467848511904,0.9753472730000112
,4.327401897566808,6.189161932484807,33.57170029039984,0.9525079200000164
,4.327401897566808,6.189161932484807,33.57170029039984,0.8590220399998998
,4.411256105028778,6.189161932484807,33.5607849602381,0.86759374199994
,4.327401897566808,6.189161932484807,33.57170029039984,0.8925125780000371
,4.411256105028778,6.189161932484807,33.5607849602381,0.8806582500000104
,4.327401897566808,6.189161932484807,33.57170029039984,0.8994839599999978
,4.365361563334938,6.243452826629412,33.86618888943844,0.8810002299999269
,4.327401897566808,6.189161932484807,33.57170029039984,0.8841917319999766
,4.37322803515784,6.1358070882392495,33.271467848511904,0.8735510650000151
,4.327401897566808,6.189161932484807,33.57170029039984,0.882705451999982
,4.365361563334938,6.243452826629412,33.86618888943844,0.8953797299999451
,4.327401897566808,6.189161932484807,33.57170029039984,0.8886970709999105
,4.411256105028778,6.189161932484807,33.5607849602381,0.9249780029999783
,4.365361563334938,6.243452826629412,33.86618888943844,0.8930579539999144
,4.37322803515784,6.1358070882392495,33.271467848511904,0.8743199950000644
,4.411256105028778,6.189161932484807,33.5607849602381,0.8655686060000107
,4.327401897566808,6.189161932484807,33.57170029039984,0.8828876630000195
,4.411256105028778,6.189161932484807,33.5607849602381,0.8763905600000044
,4.37322803515784,6.1358070882392495,33.271467848511904,0.8851778179999883
,4.327401897566808,6.189161932484807,33.57170029039984,0.881134194000083
,4.411256105028778,6.189161932484807,33.5607849602381,0.914284157000111
,4.411256105028778,6.189161932484807,33.5607849602381,0.8790979369999832
,4.327401897566808,6.189161932484807,33.57170029039984,0.9147984649999898
,,,,0.8920491740000216
,4.365361563334938,6.243452826629412,33.86618888943844,0.8894381729999168
,4.365361563334938,6.243452826629412,33.86618888943844,0.8937326889999895
,4.327401897566808,6.189161932484807,33.57170029039984,0.8942275999999083
,4.411256105028778,6.189161932484807,33.5607849602381,0.8889793189999864
,4.411256105028778,6.189161932484807,33.5607849602381,0.8796651029999794
,4.327401897566808,6.189161932484807,33.57170029039984,0.8892657060000602
,4.365361563334938,6.243452826629412,33.86618888943844,0.8830901879999828
,4.37322803515784,6.1358070882392495,33.271467848511904,0.8934468009999819
,4.37322803515784,6.052675761876089,33.28669129757787,0.8913551360000156
,4.365361563334938,6.243452826629412,33.86618888943844,0.880672646999983
,4.37322803515784,6.1358070882392495,33.271467848511904,0.9087217559999772
,4.327401897566808,6.189161932484807,33.57170029039984,0.8958973920000517
,4.365361563334938,6.243452826629412,33.86618888943844,0.8918360369999618
,4.365361563334938,6.243452826629412,33.86618888943844,0.8897558779999599
,4.365361563334938,6.243452826629412,33.86618888943844,0.889682496999967
,4.327401897566808,6.189161932484807,33.57170029039984,0.9084265559999949
,4.365361563334938,6.243452826629412,33.86618888943844,0.8893806980000818
,4.37322803515784,6.1358070882392495,33.271467848511904,0.8996253230000093
,4.411256105028778,6.189161932484807,33.5607849602381,0.8949203060000173
,,,,0.8867114380000203
,4.327401897566808,6.189161932484807,33.57170029039984,0.8832431719999931
,4.365361563334938,6.243452826629412,33.86618888943844,0.9008677040000066
