t_unix,bottle_x,bottle_y,bottle_z,t_proc
6615.024920908,2.289606620619628,-1.079978262053605,43.48595614130868,1.0280948380004702
6615.833878275,2.289606620619628,-1.079978262053605,43.48595614130868,0.808767466000063
6616.64592213,2.289606620619628,-1.079978262053605,43.48595614130868,0.8119037670003308
6617.452553368,2.289606620619628,-1.079978262053605,43.48595614130868,0.8064901500001724
6618.26537181,2.289606620619628,-0.9740086592170493,43.48595614130868,0.8126883909999378
6619.07194066,2.289606620619628,-1.079978262053605,43.48595614130868,0.8064400390003357
6619.878085664,2.289606620619628,-1.079978262053605,43.48595614130868,0.8059707679994972
6620.692551435,2.289606620619628,-1.079978262053605,43.48595614130868,0.8143340900005569
6621.497311576,2.289606620619628,-1.079978262053605,43.48595614130868,0.804618348999611
6622.306277095,2.289606620619628,-1.079978262053605,43.48595614130868,0.8088311900000917
6623.115106108,2.289606620619628,-1.079978262053605,43.48595614130868,0.80868412899963
6623.919504011,2.289606620619628,-1.079978262053605,43.48595614130868,0.8042637219996323
6624.725903009,2.289606620619628,-1.079978262053605,43.48595614130868,0.806262873000378
6625.533871932,2.207899651313996,-1.0919780205208673,43.969133431767666,0.807832352999867
6626.345296182,2.289606620619628,-1.079978262053605,43.48595614130868,0.811290235999877
6627.154285443,2.264719592134633,-1.0682393679008484,43.013282704990104,0.8088503019998825
6627.96293115,2.289606620619628,-1.079978262053605,43.48595614130868,0.8085102859995459
6628.768239325,2.289606620619628,-1.079978262053605,43.48595614130868,0.8051637899998241
6629.574333022,2.289606620619628,-1.079978262053605,43.48595614130868,0.8059614049998345
6630.385952982,2.289606620619628,-1.079978262053605,43.48595614130868,0.8114883340003871
6631.19149277,2.289606620619628,-1.079978262053605,43.48595614130868,0.8054077930000858
6631.998756182,2.289606620619628,-1.079978262053605,43.48595614130868,0.8071316750001643
6632.802657598,2.289606620619628,-1.079978262053605,43.48595614130868,0.8037574939999104
6633.609792682,2.289606620619628,-1.079978262053605,43.48595614130868,0.8070043480001914
6634.416139135,2.264719592134633,-1.0682393679008484,43.013282704990104,0.8062070870000753
6635.229630464,2.289606620619628,-1.079978262053605,43.48595614130868,0.8133459079999739
6636.035591225,2.289606620619628,-1.079978262053605,43.48595614130868,0.8058286909999879
6636.84196491,2.289606620619628,-1.079978262053605,43.48595614130868,0.8062412810004389
6637.649615305,2.289606620619628,-1.079978262053605,43.48595614130868,0.8075165480004216
6638.459649581,2.289606620619628,-1.079978262053605,43.48595614130868,0.8098946680001973
6639.265931428,2.289606620619628,-1.079978262053605,43.48595614130868,0.8061512590002167
6640.07182963,2.289606620619628,-1.079978262053605,43.48595614130868,0.8057692989996212
6640.885402027,2.289606620619628,-1.079978262053605,43.48595614130868,0.8134252709996872
6641.698820568,2.289606620619628,-0.9740086592170493,43.48595614130868,0.8132838239998819
6642.505582033,2.289606620619628,-1.079978262053605,43.48595614130868,0.8066218399999343
6643.31300684,2.264719592134633,-1.0682393679008484,43.013282704990104,0.8072933109997393
6644.124638282,2.289606620619628,-1.079978262053605,43.48595614130868,0.8114915939995626
