t_unix,bottle_x,bottle_y,bottle_z,t_proc
1768136148.8260221,4.290096708794681,6.218938414602409,33.2668558792488,1.0983203179998782
1768136149.7105644,4.290096708794681,6.218938414602409,33.2668558792488,0.8843787559999328
1768136150.5822513,4.335850017763329,6.165785094819483,32.97179005548331,0.8715642550000666
1768136151.461588,4.335850017763329,6.165785094819483,32.97179005548331,0.8792290410001442
1768136152.3372574,4.335850017763329,6.165785094819483,32.97179005548331,0.8755597979998129
1768136153.2153428,4.335850017763329,6.165785094819483,32.97179005548331,0.8779803580000589
1768136154.090109,4.37322803515784,6.218938414602409,33.25602962492713,0.8746560339995995
1768136154.9702864,4.37322803515784,6.218938414602409,33.25602962492713,0.8800682350001807
1768136155.8482444,4.335850017763329,6.165785094819483,32.97179005548331,0.8778421110000636
1768136156.7274277,4.335850017763329,6.165785094819483,32.97179005548331,0.8790627499997754
1768136157.591979,4.327401897566808,6.273016139946778,33.556132886894446,0.8644415270000536
1768136158.467837,4.335850017763329,6.165785094819483,32.97179005548331,0.8757467939999515
1768136159.3436165,4.335850017763329,6.165785094819483,32.97179005548331,0.875666571000238
1768136160.2214944,4.290096708794681,6.218938414602409,33.2668558792488,0.8777667849999489
1768136161.0950277,4.290096708794681,6.218938414602409,33.2668558792488,0.8734229450001294
1768136162.021969,4.327401897566808,6.273016139946778,33.556132886894446,0.926825590000135
1768136162.8997014,4.290096708794681,6.218938414602409,33.2668558792488,0.8776179829997091
1768136163.7776577,4.327401897566808,6.273016139946778,33.556132886894446,0.8778506970002127
1768136164.6476104,4.327401897566808,6.273016139946778,33.556132886894446,0.8698457660002532
1768136165.518194,4.290096708794681,6.218938414602409,33.2668558792488,0.8704226780000681
1768136166.4145393,4.335850017763329,6.165785094819483,32.97179005548331,0.8962424979999923
1768136167.2873914,4.327401897566808,6.273016139946778,33.556132886894446,0.8727402179997625
1768136168.383972,4.335850017763329,6.165785094819483,32.97179005548331,1.0964630009998473
1768136169.2797651,4.335850017763329,6.165785094819483,32.97179005548331,0.8956136870001501
1768136170.1571808,4.335850017763329,6.165785094819483,32.97179005548331,0.8773040589999255
