t_unix,bottle_x,bottle_y,bottle_z,t_proc
1768135686.9463835,4.37322803515784,6.218938414602409,33.25602962492713,1.0693190550000509
1768135687.814466,4.37322803515784,6.218938414602409,33.25602962492713,0.8679245600001195
1768135688.6700864,4.37322803515784,6.218938414602409,33.25602962492713,0.8555032180001945
1768135689.5188718,4.37322803515784,6.218938414602409,33.25602962492713,0.8486840729997311
1768135690.4037728,,,,0.8847993149997819
1768135691.349392,4.290096708794681,6.218938414602409,33.2668558792488,0.9455258779998985
1768135692.4562066,4.37322803515784,6.218938414602409,33.25602962492713,1.1066741730001013
1768135693.3319383,4.37322803515784,6.218938414602409,33.25602962492713,0.8756151590000627
1768135694.2172601,4.327401897566808,6.273016139946778,33.556132886894446,0.8851977220001572
1768135695.0987983,4.37322803515784,6.218938414602409,33.25602962492713,0.8814124319997063
1768135695.9807236,4.290096708794681,6.218938414602409,33.2668558792488,0.8818101219999335
1768135696.8555677,4.335850017763329,6.165785094819483,32.97179005548331,0.8747206660000302
1768135697.7274454,4.327401897566808,6.273016139946778,33.556132886894446,0.8717586940001638
1768135698.5966938,4.37322803515784,6.218938414602409,33.25602962492713,0.869131789000221
1768135699.4824886,4.327401897566808,6.273016139946778,33.556132886894446,0.8856763039998441
1768135700.3613465,4.37322803515784,6.218938414602409,33.25602962492713,0.8787314390001484
1768135701.2394598,4.37322803515784,6.1358070882392495,33.271467848511904,0.8779887040000176
1768135702.137498,4.335850017763329,6.165785094819483,32.97179005548331,0.8979216570000972
1768135703.0258982,4.37322803515784,6.218938414602409,33.25602962492713,0.8882230449999042
1768135703.9003906,4.335850017763329,6.165785094819483,32.97179005548331,0.8743776189999153
1768135704.7723444,4.335850017763329,6.165785094819483,32.97179005548331,0.8718358060000355
1768135705.6399117,4.37322803515784,6.218938414602409,33.25602962492713,0.8674483409999993
1768135706.5036426,4.37322803515784,6.218938414602409,33.25602962492713,0.8635507569997571
1768135707.3906114,4.335850017763329,6.083364292613272,32.98709632843916,0.8868547960000797
1768135708.2782826,4.290096708794681,6.218938414602409,33.2668558792488,0.8875570179998249
1768135709.1627152,4.37322803515784,6.218938414602409,33.25602962492713,0.8843157920000522
1768135710.03311,,,,0.8702785549999135
1768135710.913064,4.335850017763329,6.165785094819483,32.97179005548331,0.8798603580003146
1768135711.7848344,4.335850017763329,6.165785094819483,32.97179005548331,0.8715185559999554
1768135712.6556501,4.37322803515784,6.218938414602409,33.25602962492713,0.8706914539998252
1768135713.5297034,4.37322803515784,6.218938414602409,33.25602962492713,0.8739379630001167
1768135714.410696,4.335850017763329,6.165785094819483,32.97179005548331,0.8808797950000553
1768135715.3071616,4.37322803515784,6.218938414602409,33.25602962492713,0.8963509370000793
1768135716.1868708,4.37322803515784,6.218938414602409,33.25602962492713,0.8795946390000609
1768135717.0614192,4.335850017763329,6.165785094819483,32.97179005548331,0.8744318369999746
1768135717.9404094,4.37322803515784,6.218938414602409,33.25602962492713,0.8788665270003548
1768135718.8141363,4.37322803515784,6.218938414602409,33.25602962492713,0.873608281000088
1768135719.6862178,4.327401897566808,6.273016139946778,33.556132886894446,0.8719626940001035
1768135720.553323,4.335850017763329,6.165785094819483,32.97179005548331,0.8669864260000395
1768135721.4294834,4.37322803515784,6.218938414602409,33.25602962492713,0.8760417010003039
1768135722.3144608,4.335850017763329,6.165785094819483,32.97179005548331,0.8848570170002859
1768135723.198037,4.37322803515784,6.218938414602409,33.25602962492713,0.8834129259998917
1768135724.0972269,4.37322803515784,6.218938414602409,33.25602962492713,0.8990739709997797
1768135724.9739156,4.37322803515784,6.218938414602409,33.25602962492713,0.8765733320001345
1768135725.862914,4.335850017763329,6.165785094819483,32.97179005548331,0.8888810290000038
1768135726.742569,4.335850017763329,6.165785094819483,32.97179005548331,0.8794702860000143
1768135727.6135502,4.37322803515784,6.218938414602409,33.25602962492713,0.8708262500003912
1768135728.491355,4.327401897566808,6.273016139946778,33.556132886894446,0.8776799350002875
1768135729.3733582,4.37322803515784,6.218938414602409,33.25602962492713,0.8818878709998899
1768135730.2573454,4.37322803515784,6.218938414602409,33.25602962492713,0.8838710330001049
1768135731.1518347,4.335850017763329,6.165785094819483,32.97179005548331,0.894372428999759
1768135732.0351002,4.37322803515784,6.218938414602409,33.25602962492713,0.8831507740001143
1768135732.9285786,4.290096708794681,6.218938414602409,33.2668558792488,0.8933590080000613
1768135733.8229291,4.335850017763329,6.083364292613272,32.98709632843916,0.8942000789998019
1768135734.7098494,4.37322803515784,6.218938414602409,33.25602962492713,0.8867954850002207
1768135735.5870266,4.37322803515784,6.218938414602409,33.25602962492713,0.8770623219998015
1768135736.4710243,4.37322803515784,6.218938414602409,33.25602962492713,0.8838787290001164
1768135737.3556693,4.335850017763329,6.165785094819483,32.97179005548331,0.8845275260000562
1768135738.2428389,4.335850017763329,6.165785094819483,32.97179005548331,0.8870509920002405
1768135739.1353877,4.335850017763329,6.165785094819483,32.97179005548331,0.8924294250000457
1768135740.0309181,4.290096708794681,6.218938414602409,33.2668558792488,0.8953921990000708
1768135740.9224622,4.335850017763329,6.165785094819483,32.97179005548331,0.8914164859997982
1768135741.8112926,4.335850017763329,6.165785094819483,32.97179005548331,0.888719454999773
1768135742.720503,4.37322803515784,6.218938414602409,33.25602962492713,0.9090946330002225
1768135743.6145704,4.37322803515784,6.218938414602409,33.25602962492713,0.893910440000127
1768135744.4966285,4.37322803515784,6.218938414602409,33.25602962492713,0.881941893000203
1768135745.3846679,4.37322803515784,6.1358070882392495,33.271467848511904,0.887920000000122
1768135746.278521,4.37322803515784,6.218938414602409,33.25602962492713,0.8937292949999573
1768135747.1686387,4.327401897566808,6.273016139946778,33.556132886894446,0.889992839000115
1768135748.0564172,4.290096708794681,6.218938414602409,33.2668558792488,0.8876600239996151
1768135748.9441917,4.335850017763329,6.165785094819483,32.97179005548331,0.887650739000037
1768135749.8353667,4.335850017763329,6.165785094819483,32.97179005548331,0.8910568000001149
1768135750.7266111,4.37322803515784,6.218938414602409,33.25602962492713,0.8911248109998269
1768135751.6190445,4.335850017763329,6.165785094819483,32.97179005548331,0.8923139690000426
1768135752.501788,4.290096708794681,6.218938414602409,33.2668558792488,0.8826162319996911
1768135753.3952641,4.290096708794681,6.218938414602409,33.2668558792488,0.8933587699998498
1768135754.2804704,4.290096708794681,6.218938414602409,33.2668558792488,0.8850885820002077
1768135755.1628244,4.37322803515784,6.218938414602409,33.25602962492713,0.8822037959998852
1768135756.0497582,4.335850017763329,6.165785094819483,32.97179005548331,0.8868142979999902
1768135756.955511,4.37322803515784,6.218938414602409,33.25602962492713,0.9056246320001264
1768135757.849865,4.418270819969539,6.165785094819483,32.96084673974277,0.89269543599994
1768135758.7351205,4.335850017763329,6.165785094819483,32.97179005548331,0.8851277550002123
1768135759.607385,4.335850017763329,6.165785094819483,32.97179005548331,0.8721436529999664
1768135760.4940643,4.37322803515784,6.218938414602409,33.25602962492713,0.8865610859998014
1768135761.3890326,4.335850017763329,6.165785094819483,32.97179005548331,0.8948519840000699
